date	region_code	confirmed_addition
2020-11-03	Västernorrland	16
2020-11-02	Västernorrland	0
2020-11-01	Västernorrland	16
2020-10-31	Västernorrland	35
2020-10-30	Västernorrland	16
2020-10-29	Västernorrland	6
2020-10-28	Västernorrland	17
2020-10-27	Västernorrland	39
2020-10-26	Västernorrland	0
2020-10-25	Västernorrland	5
2020-10-24	Västernorrland	9
2020-10-23	Västernorrland	12
2020-10-22	Västernorrland	7
2020-10-21	Västernorrland	9
2020-10-20	Västernorrland	13
2020-10-19	Västernorrland	1
2020-10-18	Västernorrland	0
2020-10-17	Västernorrland	7
2020-10-16	Västernorrland	11
2020-10-15	Västernorrland	7
2020-10-14	Västernorrland	2
2020-10-13	Västernorrland	12
2020-10-12	Västernorrland	2
2020-10-11	Västernorrland	0
2020-10-10	Västernorrland	11
2020-10-09	Västernorrland	2
2020-10-08	Västernorrland	8
2020-10-07	Västernorrland	12
2020-10-06	Västernorrland	3
2020-10-05	Västernorrland	2
2020-10-04	Västernorrland	3
2020-10-03	Västernorrland	1
2020-10-02	Västernorrland	13
2020-10-01	Västernorrland	4
2020-09-30	Västernorrland	2
2020-09-29	Västernorrland	5
2020-09-28	Västernorrland	2
2020-09-27	Västernorrland	0
2020-09-26	Västernorrland	6
2020-09-25	Västernorrland	7
2020-09-24	Västernorrland	4
2020-09-23	Västernorrland	5
2020-09-22	Västernorrland	2
2020-09-21	Västernorrland	1
2020-09-20	Västernorrland	4
2020-09-19	Västernorrland	3
2020-09-18	Västernorrland	1
2020-09-17	Västernorrland	5
2020-09-16	Västernorrland	1
2020-09-15	Västernorrland	1
2020-09-14	Västernorrland	3
2020-09-13	Västernorrland	5
2020-09-12	Västernorrland	0
2020-09-11	Västernorrland	2
2020-09-10	Västernorrland	3
2020-09-09	Västernorrland	4
2020-09-08	Västernorrland	1
2020-09-07	Västernorrland	1
2020-09-06	Västernorrland	0
2020-09-05	Västernorrland	1
2020-09-04	Västernorrland	2
2020-09-03	Västernorrland	3
2020-09-02	Västernorrland	0
2020-09-01	Västernorrland	0
2020-08-31	Västernorrland	0
2020-08-30	Västernorrland	1
2020-08-29	Västernorrland	0
2020-08-28	Västernorrland	2
2020-08-27	Västernorrland	1
2020-08-26	Västernorrland	5
2020-08-25	Västernorrland	1
2020-08-24	Västernorrland	0
2020-08-23	Västernorrland	0
2020-08-22	Västernorrland	2
2020-08-21	Västernorrland	7
2020-08-20	Västernorrland	2
2020-08-19	Västernorrland	14
2020-08-18	Västernorrland	1
2020-08-17	Västernorrland	1
2020-08-16	Västernorrland	0
2020-08-15	Västernorrland	4
2020-08-14	Västernorrland	0
2020-08-13	Västernorrland	8
2020-08-12	Västernorrland	6
2020-08-11	Västernorrland	2
2020-08-10	Västernorrland	1
2020-08-09	Västernorrland	0
2020-08-08	Västernorrland	9
2020-08-07	Västernorrland	4
2020-08-06	Västernorrland	7
2020-08-05	Västernorrland	11
2020-08-04	Västernorrland	7
2020-08-03	Västernorrland	2
2020-08-02	Västernorrland	0
2020-08-01	Västernorrland	2
2020-07-31	Västernorrland	8
2020-07-30	Västernorrland	13
2020-07-29	Västernorrland	3
2020-07-28	Västernorrland	11
2020-07-27	Västernorrland	0
2020-07-26	Västernorrland	0
2020-07-25	Västernorrland	5
2020-07-24	Västernorrland	15
2020-07-23	Västernorrland	14
2020-07-22	Västernorrland	9
2020-07-21	Västernorrland	2
2020-07-20	Västernorrland	14
2020-07-19	Västernorrland	17
2020-07-18	Västernorrland	4
2020-07-17	Västernorrland	12
2020-07-16	Västernorrland	6
2020-07-15	Västernorrland	9
2020-07-14	Västernorrland	21
2020-07-13	Västernorrland	1
2020-07-12	Västernorrland	19
2020-07-11	Västernorrland	9
2020-07-10	Västernorrland	27
2020-07-09	Västernorrland	5
2020-07-08	Västernorrland	26
2020-07-07	Västernorrland	6
2020-07-06	Västernorrland	26
2020-07-05	Västernorrland	6
2020-07-04	Västernorrland	17
2020-07-03	Västernorrland	36
2020-07-02	Västernorrland	7
2020-07-01	Västernorrland	30
2020-06-30	Västernorrland	17
2020-06-29	Västernorrland	49
2020-06-28	Västernorrland	0
2020-06-27	Västernorrland	9
2020-06-26	Västernorrland	29
2020-06-25	Västernorrland	17
2020-06-24	Västernorrland	47
2020-06-23	Västernorrland	14
2020-06-22	Västernorrland	41
2020-06-21	Västernorrland	3
2020-06-20	Västernorrland	2
2020-06-19	Västernorrland	1
2020-06-18	Västernorrland	54
2020-06-17	Västernorrland	28
2020-06-16	Västernorrland	29
2020-06-15	Västernorrland	37
2020-06-14	Västernorrland	1
2020-06-13	Västernorrland	3
2020-06-12	Västernorrland	28
2020-06-11	Västernorrland	13
2020-06-10	Västernorrland	29
2020-06-09	Västernorrland	20
2020-06-08	Västernorrland	24
2020-06-07	Västernorrland	20
2020-06-06	Västernorrland	7
2020-06-05	Västernorrland	24
2020-06-04	Västernorrland	27
2020-06-03	Västernorrland	30
2020-06-02	Västernorrland	16
2020-06-01	Västernorrland	30
2020-05-31	Västernorrland	4
2020-05-30	Västernorrland	2
2020-05-29	Västernorrland	29
2020-05-28	Västernorrland	23
2020-05-27	Västernorrland	33
2020-05-26	Västernorrland	41
2020-05-25	Västernorrland	3
2020-05-24	Västernorrland	10
2020-05-23	Västernorrland	24
2020-05-22	Västernorrland	21
2020-05-21	Västernorrland	16
2020-05-20	Västernorrland	27
2020-05-19	Västernorrland	38
2020-05-18	Västernorrland	7
2020-05-17	Västernorrland	3
2020-05-16	Västernorrland	18
2020-05-15	Västernorrland	25
2020-05-14	Västernorrland	14
2020-05-13	Västernorrland	15
2020-05-12	Västernorrland	19
2020-05-11	Västernorrland	4
2020-05-10	Västernorrland	10
2020-05-09	Västernorrland	7
2020-05-08	Västernorrland	10
2020-05-07	Västernorrland	25
2020-05-06	Västernorrland	17
2020-05-05	Västernorrland	4
2020-05-04	Västernorrland	4
2020-05-03	Västernorrland	6
2020-05-02	Västernorrland	7
2020-05-01	Västernorrland	9
2020-04-30	Västernorrland	19
2020-04-29	Västernorrland	11
2020-04-28	Västernorrland	4
2020-04-27	Västernorrland	11
2020-04-26	Västernorrland	11
2020-04-25	Västernorrland	5
2020-04-24	Västernorrland	16
2020-04-23	Västernorrland	17
2020-04-22	Västernorrland	4
2020-04-21	Västernorrland	12
2020-04-20	Västernorrland	2
2020-04-19	Västernorrland	8
2020-04-18	Västernorrland	2
2020-04-17	Västernorrland	5
2020-04-16	Västernorrland	3
2020-04-15	Västernorrland	5
2020-04-14	Västernorrland	5
2020-04-13	Västernorrland	6
2020-04-12	Västernorrland	5
2020-04-11	Västernorrland	0
2020-04-10	Västernorrland	8
2020-04-09	Västernorrland	4
2020-04-08	Västernorrland	5
2020-04-07	Västernorrland	10
2020-04-06	Västernorrland	4
2020-04-05	Västernorrland	2
2020-04-04	Västernorrland	6
2020-04-03	Västernorrland	3
2020-04-02	Västernorrland	1
2020-04-01	Västernorrland	2
2020-03-31	Västernorrland	13
2020-03-30	Västernorrland	6
2020-03-29	Västernorrland	9
2020-03-28	Västernorrland	2
2020-03-27	Västernorrland	2
2020-03-26	Västernorrland	3
2020-03-25	Västernorrland	2
2020-03-24	Västernorrland	2
2020-03-23	Västernorrland	2
2020-03-22	Västernorrland	0
2020-03-21	Västernorrland	0
2020-03-20	Västernorrland	0
2020-03-19	Västernorrland	0
2020-03-18	Västernorrland	1
2020-03-17	Västernorrland	1
2020-03-16	Västernorrland	1
2020-03-15	Västernorrland	0
2020-03-14	Västernorrland	0
2020-03-13	Västernorrland	2
2020-03-12	Västernorrland	3
2020-03-11	Västernorrland	0
2020-03-10	Västernorrland	6
2020-03-09	Västernorrland	0
2020-03-08	Västernorrland	0
2020-03-07	Västernorrland	0
2020-03-06	Västernorrland	0
2020-03-05	Västernorrland	0
2020-03-04	Västernorrland	0
2020-03-03	Västernorrland	0
2020-03-02	Västernorrland	0
2020-03-01	Västernorrland	0
2020-02-29	Västernorrland	0
2020-02-28	Västernorrland	0
2020-02-27	Västernorrland	0
2020-02-26	Västernorrland	0
2020-02-25	Västernorrland	0
2020-02-24	Västernorrland	0
2020-02-23	Västernorrland	0
2020-02-22	Västernorrland	0
2020-02-21	Västernorrland	0
2020-02-20	Västernorrland	0
2020-02-19	Västernorrland	0
2020-02-18	Västernorrland	0
2020-02-17	Västernorrland	0
2020-02-16	Västernorrland	0
2020-02-15	Västernorrland	0
2020-02-14	Västernorrland	0
2020-02-13	Västernorrland	0
2020-02-12	Västernorrland	0
2020-02-11	Västernorrland	0
2020-02-10	Västernorrland	0
2020-02-09	Västernorrland	0
2020-02-08	Västernorrland	0
2020-02-07	Västernorrland	0
2020-02-06	Västernorrland	0
2020-02-05	Västernorrland	0
2020-02-04	Västernorrland	0
2021-02-18	Västmanland	79
2021-02-17	Västmanland	80
2021-02-16	Västmanland	78
2021-02-15	Västmanland	9
2021-02-14	Västmanland	17
2021-02-13	Västmanland	63
2021-02-12	Västmanland	89
2021-02-11	Västmanland	28
2021-02-10	Västmanland	41
2021-02-09	Västmanland	93
2021-02-08	Västmanland	10
2021-02-07	Västmanland	10
2021-02-06	Västmanland	65
2021-02-05	Västmanland	26
2021-02-04	Västmanland	61
2021-02-03	Västmanland	100
2021-02-02	Västmanland	76
2021-02-01	Västmanland	8
2021-01-31	Västmanland	45
2021-01-30	Västmanland	122
2021-01-29	Västmanland	53
2021-01-28	Västmanland	12
2021-01-27	Västmanland	91
2021-01-26	Västmanland	79
2021-01-25	Västmanland	16
2021-01-24	Västmanland	46
2021-01-23	Västmanland	53
2021-01-22	Västmanland	153
2021-01-21	Västmanland	17
2021-01-20	Västmanland	121
2021-01-19	Västmanland	141
2021-01-18	Västmanland	9
2021-01-17	Västmanland	39
2021-01-16	Västmanland	34
2021-01-15	Västmanland	127
2021-01-14	Västmanland	103
2021-01-13	Västmanland	111
2021-01-12	Västmanland	150
2021-01-11	Västmanland	8
2021-01-10	Västmanland	68
2021-01-09	Västmanland	323
2021-01-08	Västmanland	15
2021-01-07	Västmanland	68
2021-01-06	Västmanland	187
2021-01-05	Västmanland	171
2021-01-04	Västmanland	249
2021-01-03	Västmanland	4
2021-01-02	Västmanland	0
2021-01-01	Västmanland	68
2020-12-31	Västmanland	185
2020-12-30	Västmanland	457
2020-12-29	Västmanland	27
2020-12-28	Västmanland	126
2020-12-27	Västmanland	155
2020-12-26	Västmanland	1
2020-12-25	Västmanland	163
2020-12-24	Västmanland	249
2020-12-23	Västmanland	171
2020-12-22	Västmanland	211
2020-12-21	Västmanland	80
2020-12-20	Västmanland	140
2020-12-19	Västmanland	110
2020-12-18	Västmanland	57
2020-12-17	Västmanland	234
2020-12-16	Västmanland	223
2020-12-15	Västmanland	299
2020-12-14	Västmanland	100
2020-12-13	Västmanland	3
2020-12-12	Västmanland	149
2020-12-11	Västmanland	236
2020-12-10	Västmanland	251
2020-12-09	Västmanland	286
2020-12-08	Västmanland	291
2020-12-07	Västmanland	69
2020-12-06	Västmanland	28
2020-12-05	Västmanland	159
2020-12-04	Västmanland	202
2020-12-03	Västmanland	243
2020-12-02	Västmanland	266
2020-12-01	Västmanland	326
2020-11-30	Västmanland	107
2020-11-29	Västmanland	148
2020-11-28	Västmanland	119
2020-11-27	Västmanland	153
2020-11-26	Västmanland	258
2020-11-25	Västmanland	205
2020-11-24	Västmanland	241
2020-11-23	Västmanland	212
2020-11-22	Västmanland	100
2020-11-21	Västmanland	127
2020-11-20	Västmanland	299
2020-11-19	Västmanland	268
2020-11-18	Västmanland	200
2020-11-17	Västmanland	113
2020-11-16	Västmanland	156
2020-11-15	Västmanland	97
2020-11-14	Västmanland	125
2020-11-13	Västmanland	315
2020-11-12	Västmanland	77
2020-11-11	Västmanland	209
2020-11-10	Västmanland	180
2020-11-09	Västmanland	83
2020-11-08	Västmanland	81
2020-11-07	Västmanland	170
2020-11-06	Västmanland	200
2020-11-05	Västmanland	35
2020-11-04	Västmanland	140
2020-11-03	Västmanland	173
2020-11-02	Västmanland	32
2020-11-01	Västmanland	16
2020-10-31	Västmanland	71
2020-10-30	Västmanland	63
2020-10-29	Västmanland	92
2020-10-28	Västmanland	84
2020-10-27	Västmanland	123
2020-10-26	Västmanland	19
2020-10-25	Västmanland	0
2020-10-24	Västmanland	31
2020-10-23	Västmanland	40
2020-10-22	Västmanland	43
2020-10-21	Västmanland	25
2020-10-20	Västmanland	34
2020-10-19	Västmanland	7
2020-10-18	Västmanland	0
2020-10-17	Västmanland	10
2020-10-16	Västmanland	19
2020-10-15	Västmanland	30
2020-10-14	Västmanland	16
2020-10-13	Västmanland	36
2020-10-12	Västmanland	9
2020-10-11	Västmanland	0
2020-10-10	Västmanland	28
2020-10-09	Västmanland	24
2020-10-08	Västmanland	5
2020-10-07	Västmanland	21
2020-10-06	Västmanland	23
2020-10-05	Västmanland	15
2020-10-04	Västmanland	0
2020-10-03	Västmanland	10
2020-10-02	Västmanland	23
2020-10-01	Västmanland	22
2020-09-30	Västmanland	26
2020-09-29	Västmanland	25
2020-09-28	Västmanland	17
2020-09-27	Västmanland	0
2020-09-26	Västmanland	35
2020-09-25	Västmanland	83
2020-09-24	Västmanland	9
2020-09-23	Västmanland	34
2020-09-22	Västmanland	24
2020-09-21	Västmanland	14
2020-09-20	Västmanland	2
2020-09-19	Västmanland	10
2020-09-18	Västmanland	9
2020-09-17	Västmanland	8
2020-09-16	Västmanland	4
2020-09-15	Västmanland	5
2020-09-14	Västmanland	18
2020-09-13	Västmanland	8
2020-09-12	Västmanland	3
2020-09-11	Västmanland	3
2020-09-10	Västmanland	7
2020-09-09	Västmanland	5
2020-09-08	Västmanland	11
2020-09-07	Västmanland	13
2020-09-06	Västmanland	0
2020-09-05	Västmanland	5
2020-09-04	Västmanland	7
2020-09-03	Västmanland	9
2020-09-02	Västmanland	1
2020-09-01	Västmanland	6
2020-08-31	Västmanland	4
2020-08-30	Västmanland	0
2020-08-29	Västmanland	1
2020-08-28	Västmanland	2
2020-08-27	Västmanland	5
2020-08-26	Västmanland	5
2020-08-25	Västmanland	6
2020-08-24	Västmanland	2
2020-08-23	Västmanland	0
2020-08-22	Västmanland	3
2020-08-21	Västmanland	6
2020-08-20	Västmanland	4
2020-08-19	Västmanland	14
2020-08-18	Västmanland	6
2020-08-17	Västmanland	3
2020-08-16	Västmanland	0
2020-08-15	Västmanland	5
2020-08-14	Västmanland	8
2020-08-13	Västmanland	4
2020-08-12	Västmanland	6
2020-08-11	Västmanland	8
2020-08-10	Västmanland	10
2020-08-09	Västmanland	0
2020-08-08	Västmanland	2
2020-08-07	Västmanland	5
2020-08-06	Västmanland	7
2020-08-05	Västmanland	4
2020-08-04	Västmanland	14
2020-08-03	Västmanland	7
2020-08-02	Västmanland	0
2020-08-01	Västmanland	6
2020-07-31	Västmanland	9
2020-07-30	Västmanland	4
2020-07-29	Västmanland	12
2020-07-28	Västmanland	5
2020-07-27	Västmanland	3
2020-07-26	Västmanland	0
2020-07-25	Västmanland	5
2020-07-24	Västmanland	5
2020-07-23	Västmanland	4
2020-07-22	Västmanland	10
2020-07-21	Västmanland	4
2020-07-20	Västmanland	7
2020-07-19	Västmanland	4
2020-07-18	Västmanland	0
2020-07-17	Västmanland	3
2020-07-16	Västmanland	7
2020-07-15	Västmanland	8
2020-07-14	Västmanland	15
2020-07-13	Västmanland	13
2020-07-12	Västmanland	16
2020-07-11	Västmanland	0
2020-07-10	Västmanland	15
2020-07-09	Västmanland	14
2020-07-08	Västmanland	19
2020-07-07	Västmanland	11
2020-07-06	Västmanland	25
2020-07-05	Västmanland	26
2020-07-04	Västmanland	0
2020-07-03	Västmanland	34
2020-07-02	Västmanland	24
2020-07-01	Västmanland	29
2020-06-30	Västmanland	21
2020-06-29	Västmanland	43
2020-06-28	Västmanland	0
2020-06-27	Västmanland	0
2020-06-26	Västmanland	28
2020-06-25	Västmanland	40
2020-06-24	Västmanland	81
2020-06-23	Västmanland	25
2020-06-22	Västmanland	38
2020-06-21	Västmanland	0
2020-06-20	Västmanland	0
2020-06-19	Västmanland	48
2020-06-18	Västmanland	34
2020-06-17	Västmanland	71
2020-06-16	Västmanland	35
2020-06-15	Västmanland	80
2020-06-14	Västmanland	0
2020-06-13	Västmanland	0
2020-06-12	Västmanland	51
2020-06-11	Västmanland	69
2020-06-10	Västmanland	62
2020-06-09	Västmanland	33
2020-06-08	Västmanland	67
2020-06-07	Västmanland	0
2020-06-06	Västmanland	0
2020-06-05	Västmanland	19
2020-06-04	Västmanland	33
2020-06-03	Västmanland	33
2020-06-02	Västmanland	35
2020-06-01	Västmanland	53
2020-05-31	Västmanland	0
2020-05-30	Västmanland	0
2020-05-29	Västmanland	19
2020-05-28	Västmanland	22
2020-05-27	Västmanland	40
2020-05-26	Västmanland	35
2020-05-25	Västmanland	28
2020-05-24	Västmanland	0
2020-05-23	Västmanland	0
2020-05-22	Västmanland	11
2020-05-21	Västmanland	25
2020-05-20	Västmanland	21
2020-05-19	Västmanland	22
2020-05-18	Västmanland	36
2020-05-17	Västmanland	2
2020-05-16	Västmanland	0
2020-05-15	Västmanland	14
2020-05-14	Västmanland	31
2020-05-13	Västmanland	27
2020-05-12	Västmanland	10
2020-05-11	Västmanland	32
2020-05-10	Västmanland	1
2020-05-09	Västmanland	0
2020-05-08	Västmanland	21
2020-05-07	Västmanland	17
2020-05-06	Västmanland	19
2020-05-05	Västmanland	17
2020-05-04	Västmanland	8
2020-05-03	Västmanland	4
2020-05-02	Västmanland	13
2020-05-01	Västmanland	20
2020-04-30	Västmanland	14
2020-04-29	Västmanland	24
2020-04-28	Västmanland	21
2020-04-27	Västmanland	24
2020-04-26	Västmanland	24
2020-04-25	Västmanland	0
2020-04-24	Västmanland	36
2020-04-23	Västmanland	26
2020-04-22	Västmanland	19
2020-04-21	Västmanland	38
2020-04-20	Västmanland	28
2020-04-19	Västmanland	29
2020-04-18	Västmanland	18
2020-04-17	Västmanland	27
2020-04-16	Västmanland	31
2020-04-15	Västmanland	30
2020-04-14	Västmanland	12
2020-04-13	Västmanland	18
2020-04-12	Västmanland	18
2020-04-11	Västmanland	33
2020-04-10	Västmanland	27
2020-04-09	Västmanland	25
2020-04-08	Västmanland	23
2020-04-07	Västmanland	46
2020-04-06	Västmanland	18
2020-04-05	Västmanland	7
2020-04-04	Västmanland	14
2020-04-03	Västmanland	27
2020-04-02	Västmanland	18
2020-04-01	Västmanland	11
2020-03-31	Västmanland	10
2020-03-30	Västmanland	23
2020-03-29	Västmanland	0
2020-03-28	Västmanland	3
2020-03-27	Västmanland	11
2020-03-26	Västmanland	5
2020-03-25	Västmanland	3
2020-03-24	Västmanland	4
2020-03-23	Västmanland	3
2020-03-22	Västmanland	0
2020-03-21	Västmanland	0
2020-03-20	Västmanland	2
2020-03-19	Västmanland	1
2020-03-18	Västmanland	0
2020-03-17	Västmanland	6
2020-03-16	Västmanland	7
2020-03-15	Västmanland	0
2020-03-14	Västmanland	0
2020-03-13	Västmanland	5
2020-03-12	Västmanland	0
2020-03-11	Västmanland	0
2020-03-10	Västmanland	0
2020-03-09	Västmanland	0
2020-03-08	Västmanland	0
2020-03-07	Västmanland	0
2020-03-06	Västmanland	0
2020-03-05	Västmanland	0
2020-03-04	Västmanland	0
2020-03-03	Västmanland	0
2020-03-02	Västmanland	0
2020-03-01	Västmanland	0
2020-02-29	Västmanland	0
2020-02-28	Västmanland	0
2020-02-27	Västmanland	0
2020-02-26	Västmanland	0
2020-02-25	Västmanland	0
2020-02-24	Västmanland	0
2020-02-23	Västmanland	0
2020-02-22	Västmanland	0
2020-02-21	Västmanland	0
2020-02-20	Västmanland	0
2020-02-19	Västmanland	0
2020-02-18	Västmanland	0
2020-02-17	Västmanland	0
2020-02-16	Västmanland	0
2020-02-15	Västmanland	0
2020-02-14	Västmanland	0
2020-02-13	Västmanland	0
2020-02-12	Västmanland	0
2020-02-11	Västmanland	0
2020-02-10	Västmanland	0
2020-02-09	Västmanland	0
2020-02-08	Västmanland	0
2020-02-07	Västmanland	0
2020-02-06	Västmanland	0
2020-02-05	Västmanland	0
2020-02-04	Västmanland	0
2021-02-18	Västra_Götaland	621
2021-02-17	Västra_Götaland	1014
2021-02-16	Västra_Götaland	639
2021-02-15	Västra_Götaland	309
2021-02-14	Västra_Götaland	466
2021-02-13	Västra_Götaland	788
2021-02-12	Västra_Götaland	714
2021-02-11	Västra_Götaland	793
2021-02-10	Västra_Götaland	1067
2021-02-09	Västra_Götaland	707
2021-02-08	Västra_Götaland	196
2021-02-07	Västra_Götaland	321
2021-02-06	Västra_Götaland	614
2021-02-05	Västra_Götaland	752
2021-02-04	Västra_Götaland	727
2021-02-03	Västra_Götaland	669
2021-02-02	Västra_Götaland	827
2021-02-01	Västra_Götaland	240
2021-01-31	Västra_Götaland	310
2021-01-30	Västra_Götaland	554
2021-01-29	Västra_Götaland	1180
2021-01-28	Västra_Götaland	412
2021-01-27	Västra_Götaland	939
2021-01-26	Västra_Götaland	485
2021-01-25	Västra_Götaland	278
2021-01-24	Västra_Götaland	439
2021-01-23	Västra_Götaland	432
2021-01-22	Västra_Götaland	755
2021-01-21	Västra_Götaland	807
2021-01-20	Västra_Götaland	1278
2021-01-19	Västra_Götaland	398
2021-01-18	Västra_Götaland	153
2021-01-17	Västra_Götaland	404
2021-01-16	Västra_Götaland	501
2021-01-15	Västra_Götaland	985
2021-01-14	Västra_Götaland	1170
2021-01-13	Västra_Götaland	1329
2021-01-12	Västra_Götaland	770
2021-01-11	Västra_Götaland	847
2021-01-10	Västra_Götaland	789
2021-01-09	Västra_Götaland	673
2021-01-08	Västra_Götaland	973
2021-01-07	Västra_Götaland	2058
2021-01-06	Västra_Götaland	924
2021-01-05	Västra_Götaland	725
2021-01-04	Västra_Götaland	651
2021-01-03	Västra_Götaland	813
2021-01-02	Västra_Götaland	949
2021-01-01	Västra_Götaland	716
2020-12-31	Västra_Götaland	1306
2020-12-30	Västra_Götaland	1909
2020-12-29	Västra_Götaland	932
2020-12-28	Västra_Götaland	1571
2020-12-27	Västra_Götaland	939
2020-12-26	Västra_Götaland	1155
2020-12-25	Västra_Götaland	553
2020-12-24	Västra_Götaland	244
2020-12-23	Västra_Götaland	1808
2020-12-22	Västra_Götaland	945
2020-12-21	Västra_Götaland	786
2020-12-20	Västra_Götaland	1014
2020-12-19	Västra_Götaland	1432
2020-12-18	Västra_Götaland	1525
2020-12-17	Västra_Götaland	2183
2020-12-16	Västra_Götaland	676
2020-12-15	Västra_Götaland	602
2020-12-14	Västra_Götaland	789
2020-12-13	Västra_Götaland	1189
2020-12-12	Västra_Götaland	670
2020-12-11	Västra_Götaland	1059
2020-12-10	Västra_Götaland	1264
2020-12-09	Västra_Götaland	1071
2020-12-08	Västra_Götaland	1080
2020-12-07	Västra_Götaland	449
2020-12-06	Västra_Götaland	569
2020-12-05	Västra_Götaland	901
2020-12-04	Västra_Götaland	572
2020-12-03	Västra_Götaland	791
2020-12-02	Västra_Götaland	869
2020-12-01	Västra_Götaland	493
2020-11-30	Västra_Götaland	273
2020-11-29	Västra_Götaland	334
2020-11-28	Västra_Götaland	706
2020-11-27	Västra_Götaland	703
2020-11-26	Västra_Götaland	1133
2020-11-25	Västra_Götaland	483
2020-11-24	Västra_Götaland	722
2020-11-23	Västra_Götaland	280
2020-11-22	Västra_Götaland	369
2020-11-21	Västra_Götaland	703
2020-11-20	Västra_Götaland	706
2020-11-19	Västra_Götaland	1260
2020-11-18	Västra_Götaland	915
2020-11-17	Västra_Götaland	365
2020-11-16	Västra_Götaland	259
2020-11-15	Västra_Götaland	311
2020-11-14	Västra_Götaland	372
2020-11-13	Västra_Götaland	938
2020-11-12	Västra_Götaland	770
2020-11-11	Västra_Götaland	835
2020-11-10	Västra_Götaland	600
2020-11-09	Västra_Götaland	361
2020-11-08	Västra_Götaland	535
2020-11-07	Västra_Götaland	570
2020-11-06	Västra_Götaland	982
2020-11-05	Västra_Götaland	598
2020-11-04	Västra_Götaland	607
2020-11-03	Västra_Götaland	636
2020-11-02	Västra_Götaland	137
2020-11-01	Västra_Götaland	416
2020-10-31	Västra_Götaland	203
2020-10-30	Västra_Götaland	596
2020-10-29	Västra_Götaland	526
2020-10-28	Västra_Götaland	610
2020-10-27	Västra_Götaland	458
2020-10-26	Västra_Götaland	174
2020-10-25	Västra_Götaland	179
2020-10-24	Västra_Götaland	100
2020-10-23	Västra_Götaland	321
2020-10-22	Västra_Götaland	294
2020-10-21	Västra_Götaland	176
2020-10-20	Västra_Götaland	217
2020-10-19	Västra_Götaland	85
2020-10-18	Västra_Götaland	41
2020-10-17	Västra_Götaland	76
2020-10-16	Västra_Götaland	206
2020-10-15	Västra_Götaland	91
2020-10-14	Västra_Götaland	153
2020-10-13	Västra_Götaland	101
2020-10-12	Västra_Götaland	38
2020-10-11	Västra_Götaland	13
2020-10-10	Västra_Götaland	66
2020-10-09	Västra_Götaland	101
2020-10-08	Västra_Götaland	90
2020-10-07	Västra_Götaland	137
2020-10-06	Västra_Götaland	96
2020-10-05	Västra_Götaland	34
2020-10-04	Västra_Götaland	21
2020-10-03	Västra_Götaland	37
2020-10-02	Västra_Götaland	85
2020-10-01	Västra_Götaland	84
2020-09-30	Västra_Götaland	84
2020-09-29	Västra_Götaland	48
2020-09-28	Västra_Götaland	43
2020-09-27	Västra_Götaland	47
2020-09-26	Västra_Götaland	21
2020-09-25	Västra_Götaland	95
2020-09-24	Västra_Götaland	121
2020-09-23	Västra_Götaland	147
2020-09-22	Västra_Götaland	40
2020-09-21	Västra_Götaland	18
2020-09-20	Västra_Götaland	33
2020-09-19	Västra_Götaland	50
2020-09-18	Västra_Götaland	66
2020-09-17	Västra_Götaland	60
2020-09-16	Västra_Götaland	54
2020-09-15	Västra_Götaland	47
2020-09-14	Västra_Götaland	27
2020-09-13	Västra_Götaland	28
2020-09-12	Västra_Götaland	20
2020-09-11	Västra_Götaland	56
2020-09-10	Västra_Götaland	65
2020-09-09	Västra_Götaland	66
2020-09-08	Västra_Götaland	31
2020-09-07	Västra_Götaland	34
2020-09-06	Västra_Götaland	35
2020-09-05	Västra_Götaland	39
2020-09-04	Västra_Götaland	75
2020-09-03	Västra_Götaland	56
2020-09-02	Västra_Götaland	53
2020-09-01	Västra_Götaland	27
2020-08-31	Västra_Götaland	11
2020-08-30	Västra_Götaland	18
2020-08-29	Västra_Götaland	45
2020-08-28	Västra_Götaland	31
2020-08-27	Västra_Götaland	54
2020-08-26	Västra_Götaland	40
2020-08-25	Västra_Götaland	32
2020-08-24	Västra_Götaland	13
2020-08-23	Västra_Götaland	22
2020-08-22	Västra_Götaland	27
2020-08-21	Västra_Götaland	67
2020-08-20	Västra_Götaland	112
2020-08-19	Västra_Götaland	105
2020-08-18	Västra_Götaland	58
2020-08-17	Västra_Götaland	6
2020-08-16	Västra_Götaland	32
2020-08-15	Västra_Götaland	57
2020-08-14	Västra_Götaland	86
2020-08-13	Västra_Götaland	128
2020-08-12	Västra_Götaland	140
2020-08-11	Västra_Götaland	108
2020-08-10	Västra_Götaland	29
2020-08-09	Västra_Götaland	6
2020-08-08	Västra_Götaland	102
2020-08-07	Västra_Götaland	134
2020-08-06	Västra_Götaland	138
2020-08-05	Västra_Götaland	163
2020-08-04	Västra_Götaland	108
2020-08-03	Västra_Götaland	19
2020-08-02	Västra_Götaland	10
2020-08-01	Västra_Götaland	177
2020-07-31	Västra_Götaland	66
2020-07-30	Västra_Götaland	108
2020-07-29	Västra_Götaland	111
2020-07-28	Västra_Götaland	101
2020-07-27	Västra_Götaland	10
2020-07-26	Västra_Götaland	8
2020-07-25	Västra_Götaland	56
2020-07-24	Västra_Götaland	84
2020-07-23	Västra_Götaland	58
2020-07-22	Västra_Götaland	86
2020-07-21	Västra_Götaland	30
2020-07-20	Västra_Götaland	14
